transaction_id,amount_usd,distance_from_home_km,transaction_hour,is_new_device,velocity_txn_per_min,failed_pin_attempts,is_foreign_country,is_fraud
TXN-105785,22.71,0.9,19,0,2,0,1,0
TXN-105786,8.17,0.4,6,0,1,0,0,0
TXN-105787,66.85,13.4,6,1,1,0,0,0
TXN-105788,165.88,2.7,11,0,1,0,0,0
TXN-105789,25.94,0.1,16,0,1,0,0,0
TXN-105790,23.64,7.3,9,1,1,1,0,0
TXN-105791,45.45,3.1,13,1,2,1,0,0
TXN-105792,12.72,2.3,20,0,1,0,0,0
TXN-105793,20.44,5.7,18,0,1,0,0,0
TXN-105794,81.51,2.9,22,0,1,1,0,0
TXN-105795,104.05,8.1,16,0,1,0,0,0
TXN-105796,237.64,0.7,20,0,1,0,0,0
TXN-105797,71.48,0.2,10,0,1,1,0,0
TXN-105798,10.33,0.8,10,0,1,0,0,0
TXN-105799,37.44,19.7,22,0,1,0,0,0
TXN-105800,47.62,12.2,11,0,1,0,0,0
TXN-105801,52.25,2.1,15,0,1,1,0,0
TXN-105802,40.4,7.2,16,0,1,0,0,0
TXN-105803,63.2,7.5,10,0,1,0,0,0
TXN-105804,76.58,1.6,20,0,1,1,0,0
TXN-105805,12.29,1.9,18,0,1,0,0,0
TXN-105806,61.23,13.3,14,0,2,0,0,0
TXN-105807,19.75,1.6,20,0,1,0,0,0
TXN-105808,18.11,3.7,20,0,2,0,0,0
TXN-105809,43.84,1.1,22,0,1,0,0,0
TXN-105810,28.09,5.2,6,0,1,0,0,0
TXN-105811,33.1,2.9,15,0,1,0,0,0
TXN-105812,7.62,0.7,12,0,1,0,0,0
TXN-105813,81.8,3.2,12,0,1,0,0,0
TXN-105814,77.64,13.0,9,0,1,0,0,0
TXN-105815,75.49,23.3,6,1,1,0,1,0
TXN-105816,17.76,0.7,13,0,2,0,0,0
TXN-105817,15.55,13.2,21,0,1,0,0,0
TXN-105818,65.97,10.4,20,0,1,0,0,0
TXN-105819,46.72,1.5,10,0,1,0,1,0
TXN-105820,19.83,1.8,18,0,2,0,0,0
TXN-105821,24.68,0.5,20,0,1,0,0,0
TXN-105822,78.95,5.2,8,0,1,0,1,0
TXN-105823,55.19,0.6,6,0,1,0,0,0
TXN-105824,13.47,3.8,8,0,1,0,0,0
TXN-105825,42.69,14.5,7,0,1,0,0,0
TXN-105826,33.47,1.4,9,0,1,0,0,0
TXN-105827,65.24,0.2,20,0,1,0,0,0
TXN-105828,14.9,3.9,9,0,1,0,0,0
TXN-105829,45.17,8.8,16,0,1,1,0,0
TXN-105830,54.81,3.9,20,0,1,1,0,0
TXN-105831,17.53,13.5,15,1,1,0,0,0
TXN-105832,114.75,3.1,16,0,1,0,0,0
TXN-105833,35.67,1.5,14,0,1,0,0,0
TXN-105834,18.39,9.8,10,0,1,0,1,0
TXN-105835,104.71,5.7,19,0,1,0,0,0
TXN-105836,99.19,9.5,6,0,1,0,0,0
TXN-105837,22.27,2.0,21,0,1,0,0,0
TXN-105838,28.75,3.5,21,0,2,0,0,0
TXN-105839,22.04,0.3,13,0,1,0,0,0
TXN-105840,20.08,0.1,15,0,2,0,0,0
TXN-105841,38.93,9.2,7,0,2,0,0,0
TXN-105842,73.9,7.7,20,0,1,0,0,0
TXN-105843,88.05,12.1,21,1,1,1,0,0
TXN-105844,109.22,1.3,16,0,1,0,0,0
TXN-105845,65.44,25.1,16,0,1,0,0,0
TXN-105846,33.88,0.7,22,0,1,0,0,0
TXN-105847,45.45,2.4,7,0,1,0,0,0
TXN-105848,26.19,2.5,18,0,1,0,1,0
TXN-105849,1210.03,370.8,23,1,4,0,1,1
TXN-105850,13.13,1.3,21,0,1,0,0,0
TXN-105851,75.95,12.7,21,0,1,0,0,0
TXN-105852,106.81,3.1,9,0,1,0,0,0
TXN-105853,52.81,9.2,6,0,1,0,0,0
TXN-105854,80.06,1.7,15,0,1,0,0,0
TXN-105855,163.64,169.5,0,1,4,3,0,1
TXN-105856,18.22,9.4,14,0,2,0,0,0
TXN-105857,20.25,11.8,18,0,1,0,0,0
TXN-105858,23.99,1.5,18,0,1,1,0,0
TXN-105859,19.11,8.3,7,0,2,0,0,0
TXN-105860,15.81,1.1,14,0,1,0,0,0
TXN-105861,61.33,7.0,21,0,1,0,0,0
TXN-105862,144.39,10.4,20,0,1,0,0,0
TXN-105863,162.0,4.1,16,1,1,0,0,0
TXN-105864,41.58,10.8,22,0,2,0,0,0
TXN-105865,64.08,5.3,14,0,1,0,0,0
TXN-105866,48.34,2.9,9,0,2,0,0,0
TXN-105867,60.7,14.7,15,0,1,0,0,0
TXN-105868,180.49,8.8,16,0,1,0,0,0
TXN-105869,7.51,2.3,12,0,1,0,0,0
TXN-105870,8.67,1.1,18,0,2,0,0,0
TXN-105871,31.36,2.1,10,0,1,0,0,0
TXN-105872,63.14,6.0,18,0,1,0,0,0
TXN-105873,18.25,2.2,21,0,1,0,0,0
TXN-105874,154.53,0.8,7,0,1,0,0,0
TXN-105875,20.63,0.8,12,0,2,0,0,0
TXN-105876,162.0,136.0,1,1,5,3,1,1
TXN-105877,27.51,7.9,20,0,1,0,0,0
TXN-105878,35.54,1.5,16,0,1,0,0,0
TXN-105879,82.89,0.5,7,0,1,0,0,0
TXN-105880,18.96,2.1,10,0,1,0,0,0
TXN-105881,65.35,14.3,17,0,1,0,0,0
TXN-105882,73.69,4.3,6,0,1,0,0,0
TXN-105883,62.91,0.3,8,0,1,0,0,0
TXN-105884,181.6,6.0,6,0,1,0,0,0
TXN-105885,86.86,3.0,7,0,2,0,0,0
TXN-105886,23.93,1.4,15,0,1,0,0,0
TXN-105887,34.64,5.8,6,0,1,0,0,0
TXN-105888,35.49,3.5,22,0,1,0,0,0
TXN-105889,37.62,0.1,12,0,1,0,0,0
TXN-105890,61.2,10.2,16,0,1,0,0,0
TXN-105891,63.06,1.9,12,0,1,1,0,0
TXN-105892,88.11,1.2,7,0,1,0,0,0
TXN-105893,37.68,11.0,14,0,1,0,0,0
TXN-105894,9.4,16.3,17,0,1,0,0,0
TXN-105895,77.14,8.0,10,0,1,0,0,0
TXN-105896,24.19,4.7,7,0,1,0,0,0
TXN-105897,139.27,2.8,16,0,1,0,0,0
TXN-105898,97.54,0.9,19,0,1,0,1,0
TXN-105899,70.58,4.6,6,0,1,0,0,0
TXN-105900,46.9,0.5,11,0,1,0,0,0
TXN-105901,19.51,9.2,19,0,1,0,0,0
TXN-105902,33.92,3.4,18,1,2,0,0,0
TXN-105903,75.76,3.7,20,0,1,0,0,0
TXN-105904,49.96,6.7,10,0,1,0,0,0
TXN-105905,115.07,2.6,8,0,1,0,0,0
TXN-105906,430.37,103.2,4,1,5,2,1,1
TXN-105907,24.9,5.6,19,0,1,0,0,0
TXN-105908,62.37,0.1,7,1,1,1,0,0
TXN-105909,38.28,2.4,22,0,1,0,0,0
TXN-105910,78.47,21.5,17,0,2,0,0,0
TXN-105911,427.85,53.9,1,1,3,2,1,1
TXN-105912,134.23,4.9,17,1,2,0,0,0
TXN-105913,43.3,5.2,11,0,1,0,0,0
TXN-105914,33.98,7.5,8,0,1,0,0,0
TXN-105915,17.9,2.5,13,0,1,0,0,0
TXN-105916,14.32,0.6,20,0,1,0,0,0
TXN-105917,71.54,1.4,18,0,1,0,1,0
TXN-105918,62.83,1.2,14,0,1,0,0,0
TXN-105919,133.76,5.1,18,0,2,0,0,0
TXN-105920,26.5,4.7,14,0,2,0,0,0
TXN-105921,29.17,7.4,10,0,1,0,0,0
TXN-105922,24.27,3.0,20,0,1,0,0,0
TXN-105923,52.48,1.6,21,0,1,0,0,0
TXN-105924,196.73,2.9,13,0,1,0,0,0
TXN-105925,42.71,2.4,16,0,1,0,0,0
TXN-105926,77.51,5.2,15,0,1,1,0,0
TXN-105927,45.76,9.6,16,0,1,0,0,0
TXN-105928,1026.54,53.6,23,0,4,3,0,1
TXN-105929,14.51,1.4,12,0,1,0,0,0
TXN-105930,47.91,9.2,10,0,1,0,0,0
TXN-105931,37.05,1.4,21,0,1,0,0,0
TXN-105932,71.46,6.5,21,0,1,0,0,0
TXN-105933,161.91,0.3,10,0,1,0,0,0
TXN-105934,135.06,0.6,20,0,1,0,0,0
TXN-105935,94.49,4.0,21,0,1,0,0,0
TXN-105936,88.41,0.4,12,0,1,0,0,0
TXN-105937,10.04,0.1,19,0,1,0,0,0
TXN-105938,34.56,3.8,18,0,1,0,0,0
TXN-105939,20.38,0.1,19,0,1,0,0,0
TXN-105940,39.52,5.3,22,0,1,0,0,0
TXN-105941,17.72,10.2,21,0,1,0,0,0
TXN-105942,175.65,33.4,20,0,1,0,0,0
TXN-105943,33.16,0.8,7,0,1,0,0,0
TXN-105944,57.36,16.9,15,0,1,0,0,0
TXN-105945,46.61,0.3,10,0,1,0,0,0
TXN-105946,66.74,11.9,13,0,1,0,1,0
TXN-105947,16.28,2.4,16,0,1,0,0,0
TXN-105948,32.62,0.8,22,0,1,0,0,0
TXN-105949,117.11,0.0,22,0,1,0,0,0
TXN-105950,95.49,6.7,9,1,1,0,0,0
TXN-105951,89.66,1.6,9,0,1,0,0,0
TXN-105952,114.9,0.8,8,0,1,0,0,0
TXN-105953,99.33,2.5,22,0,1,0,0,0
TXN-105954,27.07,3.0,18,0,1,0,0,0
TXN-105955,66.22,2.8,6,0,1,0,0,0
TXN-105956,41.84,3.6,19,0,1,0,0,0
TXN-105957,36.49,1.2,10,0,1,0,0,0
TXN-105958,82.04,3.1,9,0,1,0,0,0
TXN-105959,116.48,3.4,17,0,1,0,0,0
TXN-105960,81.77,0.8,11,0,1,0,0,0
TXN-105961,13.43,0.2,20,0,1,0,0,0
TXN-105962,54.87,0.2,10,0,1,0,0,0
TXN-105963,133.42,3.9,9,0,1,0,0,0
TXN-105964,16.21,7.7,9,0,1,0,0,0
TXN-105965,52.21,0.9,21,0,1,0,0,0
TXN-105966,111.61,4.5,7,1,1,0,0,0
TXN-105967,18.24,5.1,12,1,1,0,0,0
TXN-105968,19.03,8.6,8,1,1,0,0,0
TXN-105969,79.84,6.0,19,0,1,0,0,0
TXN-105970,25.92,0.4,6,0,1,0,0,0
TXN-105971,33.38,8.9,13,0,1,0,0,0
TXN-105972,27.29,2.2,9,0,2,0,0,0
TXN-105973,33.34,6.9,18,1,1,0,0,0
TXN-105974,79.89,2.8,7,0,1,0,0,0
TXN-105975,370.73,10.6,12,0,1,0,0,0
TXN-105976,598.53,5.4,19,0,1,0,0,0
TXN-105977,25.44,0.5,14,0,2,0,0,0
TXN-105978,37.32,6.4,6,0,1,0,0,0
TXN-105979,19.66,3.2,15,0,1,0,0,0
TXN-105980,106.23,9.9,18,0,1,0,0,0
TXN-105981,73.53,0.4,19,0,1,0,0,0
TXN-105982,13.09,3.0,12,0,1,0,0,0
TXN-105983,91.73,11.9,9,0,2,0,0,0
TXN-105984,41.93,7.8,12,0,1,0,0,0
TXN-105985,7.39,7.7,22,0,1,0,0,0
TXN-105986,47.25,8.3,14,0,2,0,0,0
TXN-105987,81.1,2.3,9,1,1,0,0,0
TXN-105988,43.37,5.9,18,0,1,0,1,0
TXN-105989,89.77,0.4,10,0,1,0,0,0
TXN-105990,3526.23,255.6,4,0,4,3,1,1
TXN-105991,22.74,0.7,17,0,1,0,0,0
TXN-105992,145.2,3.7,6,0,1,0,0,0
TXN-105993,36.86,3.7,15,0,1,0,0,0
TXN-105994,115.51,7.1,11,0,1,0,0,0
TXN-105995,32.63,14.0,12,0,1,0,0,0
TXN-105996,49.64,2.6,22,0,1,0,0,0
TXN-105997,78.53,0.6,6,0,1,0,0,0
TXN-105998,29.23,3.0,14,0,1,1,0,0
TXN-105999,56.24,2.9,18,0,1,0,0,0
TXN-106000,32.11,3.4,18,0,1,0,0,0
TXN-106001,58.41,1.6,6,0,1,0,0,0
TXN-106002,15.84,2.8,9,0,1,0,0,0
TXN-106003,42.36,8.2,13,0,1,0,0,0
TXN-106004,280.79,291.9,23,0,3,3,1,1
TXN-106005,33.92,3.4,6,0,1,0,0,0
TXN-106006,16.0,11.0,13,0,1,0,0,0
TXN-106007,30.26,6.3,15,0,1,0,0,0
TXN-106008,27.9,27.4,18,0,1,0,0,0
TXN-106009,62.54,5.1,13,0,1,0,0,0
TXN-106010,195.8,1.9,16,0,2,0,0,0
TXN-106011,41.6,2.4,18,0,1,0,0,0
TXN-106012,297.5,1.0,21,0,1,0,0,0
TXN-106013,23.84,5.7,16,0,1,1,0,0
TXN-106014,24.52,1.0,16,0,1,0,0,0
TXN-106015,37.07,0.4,6,0,1,0,0,0
TXN-106016,33.28,2.5,16,1,1,0,0,0
TXN-106017,79.62,10.3,12,0,1,0,0,0
TXN-106018,25.38,11.8,8,0,1,0,0,0
TXN-106019,21.44,7.6,16,0,1,0,0,0
TXN-106020,59.88,0.1,22,0,1,0,0,0
TXN-106021,23.74,9.7,12,0,1,0,0,0
TXN-106022,12.42,13.3,22,0,1,0,0,0
TXN-106023,186.39,1.6,15,0,1,0,0,0
TXN-106024,17.79,7.0,8,0,1,0,0,0
TXN-106025,31.94,10.5,17,0,1,0,1,0
TXN-106026,66.98,17.2,10,0,1,1,0,0
TXN-106027,4.63,3.7,20,0,1,0,0,0
TXN-106028,41.03,1.0,9,0,1,0,0,0
TXN-106029,57.16,0.9,10,0,1,0,0,0
TXN-106030,7.57,4.4,15,0,2,0,0,0
TXN-106031,10.93,4.5,21,1,1,0,0,0
TXN-106032,41.84,0.5,15,0,1,1,0,0
TXN-106033,125.67,2.9,16,0,1,0,0,0
TXN-106034,58.3,1.9,12,0,1,0,0,0
TXN-106035,26.52,3.6,16,0,2,0,0,0
TXN-106036,45.96,14.7,10,0,1,0,0,0
TXN-106037,53.53,14.5,14,0,1,0,0,0
TXN-106038,34.25,0.1,13,0,2,0,0,0
TXN-106039,22.32,1.7,10,0,1,0,0,0
TXN-106040,34.57,0.1,15,0,1,0,0,0
TXN-106041,52.66,5.2,17,0,1,0,0,0
TXN-106042,28.32,0.4,10,0,1,0,0,0
TXN-106043,67.6,16.5,22,1,2,0,0,0
TXN-106044,70.76,2.6,13,0,1,0,0,0
TXN-106045,20.11,0.2,16,0,1,0,1,0
TXN-106046,23.25,10.2,16,0,1,0,0,0
TXN-106047,359.78,0.6,13,0,1,1,0,0
TXN-106048,17.18,1.3,16,0,2,0,0,0
TXN-106049,248.24,0.2,20,0,1,0,0,0
TXN-106050,87.49,2.7,11,0,1,0,0,0
TXN-106051,33.23,2.2,16,0,1,1,1,0
TXN-106052,109.41,1.9,11,0,1,0,0,0
TXN-106053,97.56,8.9,15,0,2,0,0,0
TXN-106054,67.98,2.2,22,1,1,0,0,0
TXN-106055,27.28,4.9,21,0,1,0,0,0
TXN-106056,58.98,11.2,15,0,1,0,0,0
TXN-106057,78.64,0.2,17,0,1,0,0,0
TXN-106058,47.89,0.9,9,0,1,0,0,0
TXN-106059,52.09,15.5,9,0,1,0,0,0
TXN-106060,102.6,0.5,19,0,1,0,0,0
TXN-106061,85.73,5.4,15,0,1,0,0,0
TXN-106062,76.08,4.3,17,0,1,0,0,0
TXN-106063,106.19,5.7,19,0,1,1,0,0
TXN-106064,15.56,6.2,10,0,1,0,0,0
TXN-106065,12.86,6.0,16,0,1,0,0,0
TXN-106066,24.91,2.2,20,0,1,0,0,0
TXN-106067,21.28,9.4,22,1,1,0,0,0
TXN-106068,138.33,1.5,7,0,1,1,0,0
TXN-106069,24.97,0.8,22,0,1,0,0,0
TXN-106070,11.08,0.9,13,0,2,0,0,0
TXN-106071,5.94,1.1,16,0,1,0,0,0
TXN-106072,101.22,1.9,17,0,1,0,0,0
TXN-106073,42.12,3.7,16,0,1,0,0,0
TXN-106074,28.78,7.0,18,0,1,0,0,0
TXN-106075,56.76,1.8,6,0,1,0,0,0
TXN-106076,468.03,6.2,13,0,1,0,1,0
TXN-106077,133.03,3.8,11,0,1,0,0,0
TXN-106078,83.86,12.6,13,0,1,0,0,0
TXN-106079,50.22,8.2,20,0,1,0,0,0
TXN-106080,12.96,2.2,14,0,2,0,0,0
TXN-106081,44.49,6.9,10,0,1,0,0,0
TXN-106082,142.25,2.3,20,0,1,0,0,0
TXN-106083,104.14,4.2,15,0,1,0,0,0
TXN-106084,54.17,0.7,8,0,2,0,0,0
TXN-106085,240.87,1.3,8,0,1,0,0,0
TXN-106086,27.1,5.3,11,0,1,0,0,0
TXN-106087,18.91,13.1,9,0,1,0,0,0
TXN-106088,104.83,3.3,6,0,1,0,0,0
TXN-106089,88.41,1.3,21,0,2,0,0,0
TXN-106090,85.68,1.3,9,0,1,0,0,0
TXN-106091,113.94,0.8,11,0,1,0,0,0
TXN-106092,54.57,5.3,21,0,1,0,0,0
TXN-106093,51.48,3.8,21,1,1,0,0,0
TXN-106094,31.28,0.1,8,1,2,0,0,0
TXN-106095,53.44,2.8,9,0,1,0,0,0
TXN-106096,65.19,0.9,16,0,2,0,0,0
TXN-106097,22.98,6.2,10,0,1,0,0,0
TXN-106098,22.7,2.0,21,0,1,0,0,0
TXN-106099,37.68,4.0,16,0,1,0,0,0
TXN-106100,27.27,3.7,6,0,1,0,0,0
TXN-106101,43.87,5.3,15,0,1,0,0,0
TXN-106102,37.46,9.9,6,0,2,1,0,0
TXN-106103,97.53,7.6,14,0,1,0,0,0
TXN-106104,28.01,6.9,14,0,1,0,0,0
TXN-106105,88.8,3.7,19,1,1,0,0,0
TXN-106106,541.39,15.9,19,0,1,0,0,0
TXN-106107,18.25,2.7,21,0,1,0,0,0
TXN-106108,14.08,5.3,9,0,2,0,0,0
TXN-106109,12.18,4.4,13,0,2,0,1,0
TXN-106110,46.48,2.3,13,0,2,0,0,0
TXN-106111,23.18,24.7,12,0,2,0,0,0
TXN-106112,18.09,1.7,22,0,1,0,1,0
TXN-106113,33.23,2.4,8,1,1,0,0,0
TXN-106114,59.14,4.1,16,0,1,0,0,0
TXN-106115,7.37,5.3,10,0,1,0,0,0
TXN-106116,25.45,3.1,14,0,1,0,0,0
TXN-106117,97.32,0.4,18,0,1,0,1,0
TXN-106118,24.34,0.2,10,0,1,0,0,0
TXN-106119,18.28,6.5,8,0,1,0,0,0
TXN-106120,59.08,0.1,11,0,1,0,0,0
TXN-106121,36.41,2.5,18,0,1,0,0,0
TXN-106122,59.26,0.6,17,0,1,0,0,0
TXN-106123,116.26,2.3,20,0,1,1,0,0
TXN-106124,8560.81,75.2,2,1,6,0,1,1
TXN-106125,77.52,6.0,16,0,1,0,0,0
TXN-106126,80.33,16.1,8,0,1,0,0,0
TXN-106127,83.66,0.4,11,0,1,0,0,0
TXN-106128,25.21,1.8,8,0,1,0,0,0
TXN-106129,248.67,11.5,12,0,2,0,0,0
TXN-106130,53.21,4.3,10,0,2,0,0,0
TXN-106131,86.3,6.9,18,0,1,0,0,0
TXN-106132,33.12,1.2,11,0,1,0,0,0
TXN-106133,136.53,1.0,13,0,1,0,0,0
TXN-106134,19.53,3.4,20,0,2,0,0,0
TXN-106135,6.66,1.9,18,0,1,0,0,0
TXN-106136,67.15,2.6,7,0,1,0,0,0
TXN-106137,14.2,6.5,15,0,1,0,0,0
TXN-106138,193.65,5.0,10,0,1,0,0,0
TXN-106139,49.46,2.8,19,0,1,0,0,0
TXN-106140,25.74,19.4,21,0,1,0,0,0
TXN-106141,24.2,3.1,10,0,1,0,0,0
TXN-106142,44.45,27.0,10,0,1,0,0,0
TXN-106143,18.3,7.2,16,0,1,0,0,0
TXN-106144,5044.55,53.2,23,1,4,1,0,1
TXN-106145,67.87,5.7,21,0,1,0,0,0
TXN-106146,24.5,9.5,17,0,2,0,0,0
TXN-106147,26.51,1.0,20,0,1,1,0,0
TXN-106148,208.25,12.7,10,0,1,0,0,0
TXN-106149,36.31,12.5,17,0,1,0,0,0
TXN-106150,74.3,1.2,7,0,1,0,0,0
TXN-106151,19.2,2.4,19,0,1,0,0,0
TXN-106152,69.49,6.5,6,0,2,0,0,0
TXN-106153,21.58,6.7,10,0,1,0,0,0
TXN-106154,32.57,0.2,20,0,1,0,0,0
TXN-106155,121.46,1.7,18,0,1,0,0,0
TXN-106156,13.23,7.3,19,0,1,0,0,0
TXN-106157,224.13,5.5,22,0,2,0,0,0
TXN-106158,47.4,3.1,13,0,1,0,0,0
TXN-106159,52.33,7.1,9,0,1,0,0,0
TXN-106160,29.6,3.2,22,0,1,0,0,0
TXN-106161,127.99,4.8,17,0,1,0,0,0
TXN-106162,18.7,5.7,13,0,1,1,0,0
TXN-106163,20.32,5.4,6,0,1,0,0,0
TXN-106164,25.43,4.6,17,0,1,0,0,0
TXN-106165,83.82,0.7,17,1,1,0,0,0
TXN-106166,50.12,13.7,7,0,1,0,0,0
TXN-106167,21.11,6.3,12,0,1,0,0,0
TXN-106168,115.69,1.8,12,0,1,0,0,0
TXN-106169,35.64,1.5,12,0,1,0,0,0
TXN-106170,34.75,0.1,17,0,1,0,0,0
TXN-106171,66.78,5.8,21,0,1,0,0,0
TXN-106172,24.33,0.8,7,0,1,0,0,0
TXN-106173,117.29,11.0,11,0,1,0,0,0
TXN-106174,11.24,13.9,22,0,1,0,0,0
TXN-106175,27.4,1.5,12,0,2,0,0,0
TXN-106176,31.44,9.5,13,0,1,0,0,0
TXN-106177,51.89,2.1,20,0,1,0,0,0
TXN-106178,54.57,14.1,16,0,2,0,0,0
TXN-106179,120.38,2.7,17,0,2,0,0,0
TXN-106180,105.79,4.9,22,0,1,0,0,0
TXN-106181,44.72,14.0,7,0,1,0,0,0
TXN-106182,103.87,0.2,14,0,1,0,0,0
TXN-106183,38.21,3.2,17,1,1,0,0,0
TXN-106184,62.64,3.4,6,0,1,0,0,0
TXN-106185,57.84,3.0,10,0,1,0,0,0
TXN-106186,183.45,8.2,22,0,1,0,0,0
TXN-106187,302.99,3.5,19,0,2,0,0,0
TXN-106188,34.21,2.5,13,0,1,0,0,0
TXN-106189,32.46,10.3,21,0,1,0,0,0
TXN-106190,47.21,5.7,16,0,1,0,0,0
TXN-106191,14.2,3.8,11,0,1,0,0,0
TXN-106192,39.65,0.5,6,0,1,0,0,0
TXN-106193,94.26,2.7,17,0,1,0,0,0
TXN-106194,330.54,3.5,12,0,2,0,0,0
TXN-106195,36.99,0.1,9,0,1,0,0,0
TXN-106196,13.74,0.3,21,0,2,0,0,0
TXN-106197,89.29,8.3,12,1,1,0,0,0
TXN-106198,58.39,1.5,16,0,1,0,0,0
TXN-106199,190.08,10.7,12,0,1,0,0,0
TXN-106200,55.92,6.9,11,0,1,0,1,0
TXN-106201,28.04,0.0,9,0,1,1,0,0
TXN-106202,30.13,5.0,19,1,1,0,0,0
TXN-106203,62.29,7.8,14,0,1,0,0,0
TXN-106204,68.66,2.9,20,0,1,0,0,0
TXN-106205,28.41,1.5,8,0,1,0,0,0
TXN-106206,33.76,8.6,8,0,1,0,0,0
TXN-106207,36.45,1.6,22,1,1,0,0,0
TXN-106208,58.98,13.4,17,0,1,0,0,0
TXN-106209,43.32,6.4,21,0,1,0,0,0
TXN-106210,36.18,0.6,6,0,1,0,0,0
TXN-106211,37.61,15.6,14,0,2,0,1,0
TXN-106212,42.9,0.1,12,0,1,0,0,0
TXN-106213,39.58,0.4,7,0,1,0,0,0
TXN-106214,20.6,3.8,6,0,1,0,0,0
TXN-106215,28.62,9.9,18,0,1,0,0,0
TXN-106216,19.68,20.1,6,0,1,0,0,0
TXN-106217,64.93,6.2,16,0,2,0,0,0
TXN-106218,198.86,20.4,20,0,2,0,0,0
TXN-106219,85.36,3.4,9,0,2,0,0,0
TXN-106220,20.41,4.0,15,1,1,0,0,0
TXN-106221,37.75,4.9,22,0,2,0,0,0
TXN-106222,19.3,10.8,14,0,2,0,0,0
TXN-106223,15.15,2.5,9,0,1,0,0,0
TXN-106224,27.72,12.0,11,1,1,0,0,0
TXN-106225,29.72,2.9,17,0,1,0,0,0
TXN-106226,36.55,0.1,16,0,1,0,0,0
TXN-106227,114.23,3.0,9,0,1,0,0,0
TXN-106228,55.95,5.3,16,0,1,1,0,0
TXN-106229,21.87,7.9,9,0,1,0,0,0
TXN-106230,32.83,5.6,12,0,1,0,0,0
TXN-106231,50.78,6.9,16,0,1,0,0,0
TXN-106232,9.36,4.1,20,0,1,0,0,0
TXN-106233,188.05,3.5,9,0,1,0,0,0
TXN-106234,39.91,0.4,17,0,1,0,0,0
TXN-106235,10.29,11.6,15,0,2,0,0,0
TXN-106236,35.59,0.5,7,0,1,0,0,0
TXN-106237,81.25,1.2,9,0,1,0,0,0
TXN-106238,58.28,4.1,7,0,1,0,0,0
TXN-106239,25.9,5.3,8,0,1,1,0,0
TXN-106240,27.09,6.9,18,0,1,1,0,0
TXN-106241,23.24,0.4,8,0,1,0,0,0
TXN-106242,43.02,3.2,21,0,1,0,0,0
TXN-106243,93.74,11.2,15,0,1,0,0,0
TXN-106244,72.43,4.1,18,0,1,0,0,0
TXN-106245,55.81,3.3,13,0,1,0,0,0
TXN-106246,135.93,7.9,9,1,1,0,0,0
TXN-106247,32.8,33.2,20,0,1,0,0,0
TXN-106248,85.74,0.9,15,1,1,0,0,0
TXN-106249,40.25,6.3,15,0,1,0,0,0
TXN-106250,7.58,6.3,8,0,1,0,0,0
TXN-106251,29.04,5.3,22,0,1,0,0,0
TXN-106252,166.45,8.2,9,0,1,0,1,0
TXN-106253,108.1,0.8,10,0,1,0,0,0
TXN-106254,117.36,11.0,17,0,2,0,0,0
TXN-106255,18.23,3.1,13,0,1,0,0,0
TXN-106256,42.9,1.3,19,0,1,0,0,0
TXN-106257,129.07,4.6,14,0,1,0,0,0
TXN-106258,56.81,4.3,7,0,1,0,0,0
TXN-106259,16.18,0.8,13,0,1,0,0,0
TXN-106260,16.55,6.3,22,1,1,1,0,0
TXN-106261,16.88,3.1,18,0,1,0,0,0
TXN-106262,25.19,1.1,16,0,1,0,0,0
TXN-106263,36.34,0.2,15,0,1,0,0,0
TXN-106264,9.12,14.7,21,0,2,1,0,0
TXN-106265,42.68,2.5,20,0,1,0,0,0
TXN-106266,36.32,0.6,6,0,1,0,0,0
TXN-106267,14.87,3.5,21,0,1,0,0,0
TXN-106268,101.98,15.7,15,1,1,0,0,0
TXN-106269,22.91,3.7,22,0,1,0,0,0
TXN-106270,64.39,12.8,18,0,1,0,0,0
TXN-106271,27.67,9.3,17,1,1,0,0,0
TXN-106272,35.2,13.8,16,0,1,0,0,0
TXN-106273,15.42,4.8,6,0,2,0,0,0
TXN-106274,16.96,0.7,11,0,1,0,0,0
TXN-106275,22.78,2.0,8,0,1,0,0,0
TXN-106276,74.19,0.2,10,0,1,0,0,0
TXN-106277,59.98,0.3,20,0,1,0,0,0
TXN-106278,63.36,2.2,18,1,1,1,0,0
TXN-106279,43.47,2.9,12,0,1,0,0,0
TXN-106280,86.71,19.0,19,0,1,0,0,0
TXN-106281,150.26,3.1,13,0,1,0,0,0
TXN-106282,49.39,1.5,7,0,1,0,0,0
TXN-106283,30.48,2.5,13,0,1,0,0,0
TXN-106284,51.15,7.6,20,0,1,0,0,0
TXN-106285,10.42,3.5,6,0,1,0,0,0
TXN-106286,42.91,6.4,9,1,1,0,0,0
TXN-106287,35.87,1.6,9,0,1,0,0,0
TXN-106288,47.5,0.2,12,0,2,0,0,0
TXN-106289,40.79,3.2,13,0,1,0,0,0
TXN-106290,23.27,12.8,11,0,1,0,0,0
TXN-106291,44.73,1.4,20,1,1,0,0,0
TXN-106292,181.21,0.8,11,1,1,0,0,0
TXN-106293,22.67,4.0,15,0,1,0,0,0
TXN-106294,188.12,2.1,19,0,1,0,0,0
TXN-106295,105.27,10.1,16,0,1,0,0,0
TXN-106296,28.02,3.7,18,0,2,1,0,0
TXN-106297,58.6,1.4,14,0,2,0,0,0
TXN-106298,142.98,3.7,6,0,1,0,0,0
TXN-106299,59.98,8.9,20,0,1,0,0,0
